CreditScore,Age,Tenure,Balance,NumOfProducts,IsActiveMember,Exited,Tenure_Ratio,Balance_Per_Product,Active_Senior,Has_Balance,Is_Multi_Product,Gender_Male,Age_Group
619,38,1,0.0,1,0,1,0.02631578947368421,0.0,0,0,0,0,1
705,35,3,0.0,2,1,0,0.08571428571428572,0.0,0,0,0,0,1
638,53,1,123916.67,1,0,1,0.018867924528301886,61958.335,0,1,0,0,3
710,31,1,0.0,2,0,0,0.03225806451612903,0.0,0,0,0,0,1
590,54,4,0.0,2,1,1,0.07407407407407407,0.0,1,0,0,0,3
725,43,2,165896.0,2,0,0,0.046511627906976744,55298.666666666664,0,1,0,1,2
638,32,0,0.0,2,0,0,0.0,0.0,0,0,0,0,1
791,36,6,111168.97,1,1,0,0.16666666666666666,55584.485,0,1,0,1,1
702,40,1,103549.24,1,0,1,0.025,51774.62,0,1,0,0,1
607,32,6,0.0,2,0,0,0.1875,0.0,0,0,0,0,1
535,30,6,103804.97,1,1,0,0.2,51902.485,0,1,0,1,0
651,45,2,165901.59,2,0,1,0.044444444444444446,55300.53,0,1,0,1,2
506,59,8,119152.1,2,1,0,0.13559322033898305,39717.36666666667,1,1,0,1,3
511,57,8,122950.31,1,1,0,0.14035087719298245,61475.155,1,1,0,0,3
757,51,1,0.0,1,1,1,0.0196078431372549,0.0,1,0,0,0,3
768,49,1,133384.66,1,0,1,0.02040816326530612,66692.33,0,1,0,1,2
757,32,9,0.0,2,0,0,0.28125,0.0,0,0,0,1,1
663,64,6,0.0,2,1,0,0.09375,0.0,1,0,0,1,4
537,37,7,158411.95,4,1,1,0.1891891891891892,31682.390000000003,0,1,1,0,1
570,29,4,122028.65,2,1,0,0.13793103448275862,40676.21666666667,0,1,0,1,0
850,35,5,0.0,1,1,0,0.14285714285714285,0.0,0,0,0,0,1
661,64,8,128751.65,2,0,1,0.125,42917.21666666667,0,1,0,0,4
659,54,8,133436.52,1,0,0,0.14814814814814814,66718.26,0,1,0,1,3
454,40,2,123177.01,1,0,0,0.05,61588.505,0,1,0,1,1
708,59,2,0.0,1,0,1,0.03389830508474576,0.0,0,0,0,0,3
720,37,2,120328.88,2,1,0,0.05405405405405406,40109.62666666667,0,1,0,0,1
785,39,1,130147.98,1,0,1,0.02564102564102564,65073.99,0,1,0,0,1
743,36,8,92716.96,1,1,0,0.2222222222222222,46358.48,0,1,0,0,1
493,48,7,0.0,2,0,0,0.14583333333333334,0.0,0,0,0,0,2
557,34,3,0.0,1,1,0,0.08823529411764706,0.0,0,0,0,1,1
850,40,1,76914.21,1,0,0,0.025,38457.105,0,1,0,1,1
799,32,3,106045.92,2,1,0,0.09375,35348.64,0,1,0,0,1
756,34,1,103133.26,1,1,0,0.029411764705882353,51566.63,0,1,0,1,1
752,38,0,145974.79,2,1,0,0.0,48658.263333333336,0,1,0,1,1
696,36,3,0.0,3,0,0,0.08333333333333333,0.0,0,0,1,0,1
630,49,1,0.0,2,1,0,0.02040816326530612,0.0,0,0,0,0,2
659,38,9,0.0,2,1,0,0.23684210526315788,0.0,0,0,0,0,1
685,39,9,0.0,2,1,0,0.23076923076923078,0.0,0,0,0,1,1
599,31,3,0.0,1,1,1,0.0967741935483871,0.0,0,0,0,0,1
559,31,1,139183.06,1,1,0,0.03225806451612903,69591.53,0,1,0,0,1
615,19,5,0.0,2,0,0,0.2631578947368421,0.0,0,0,0,1,0
580,36,3,74974.89,1,1,0,0.08333333333333333,37487.445,0,1,0,0,1
487,44,6,61691.45,1,1,0,0.13636363636363635,30845.725,0,1,0,1,2
646,35,1,121952.75,2,1,0,0.02857142857142857,40650.916666666664,0,1,0,0,1
811,35,7,0.0,1,1,0,0.2,0.0,0,0,0,0,1
526,35,5,0.0,2,1,0,0.14285714285714285,0.0,0,0,0,1,1
767,37,7,0.0,2,1,0,0.1891891891891892,0.0,0,0,0,1,1
548,33,1,80107.83,2,1,0,0.030303030303030304,26702.61,0,1,0,0,1
737,45,2,0.0,2,1,0,0.044444444444444446,0.0,0,0,0,0,2
613,40,1,147856.82,3,0,1,0.025,36964.205,0,1,1,1,1
711,36,8,0.0,2,0,0,0.2222222222222222,0.0,0,0,0,1,1
850,53,7,65407.16,2,0,1,0.1320754716981132,21802.38666666667,0,1,0,0,3
752,53,8,114233.18,1,1,0,0.1509433962264151,57116.59,1,1,0,0,3
710,37,5,0.0,2,0,0,0.13513513513513514,0.0,0,0,0,0,1
664,53,7,187602.18,1,0,1,0.1320754716981132,93801.09,0,1,0,0,3
510,22,3,156834.34,1,0,0,0.13636363636363635,78417.17,0,1,0,0,0
577,34,2,0.0,2,1,0,0.058823529411764705,0.0,0,0,0,0,1
529,42,1,157498.9,1,1,0,0.023809523809523808,78749.45,0,1,0,1,2
757,44,9,0.0,2,0,0,0.20454545454545456,0.0,0,0,0,0,2
691,41,2,0.0,1,1,1,0.04878048780487805,0.0,0,0,0,1,2
621,34,8,0.0,1,0,0,0.23529411764705882,0.0,0,0,0,1,1
709,35,2,0.0,2,0,0,0.05714285714285714,0.0,0,0,0,1,1
756,19,4,130274.22,1,1,0,0.21052631578947367,65137.11,0,1,0,1,0
788,41,6,0.0,1,1,0,0.14634146341463414,0.0,0,0,0,0,2
705,39,5,149379.66,2,0,0,0.1282051282051282,49793.22,0,1,0,0,1
483,29,9,0.0,1,1,0,0.3103448275862069,0.0,0,0,0,1,0
719,35,1,100829.94,1,1,0,0.02857142857142857,50414.97,0,1,0,1,1
793,32,1,96408.98,1,1,0,0.03125,48204.49,0,1,0,0,1
593,41,6,0.0,2,1,0,0.14634146341463414,0.0,0,0,0,1,2
551,52,1,0.0,1,0,1,0.019230769230769232,0.0,0,0,0,1,3
690,39,6,0.0,2,0,0,0.15384615384615385,0.0,0,0,0,1,1
823,71,5,149105.08,1,1,0,0.07042253521126761,74552.54,1,1,0,1,4
512,39,3,0.0,1,0,0,0.07692307692307693,0.0,0,0,0,1,1
802,41,5,0.0,2,1,0,0.12195121951219512,0.0,0,0,0,1,2
450,34,2,0.0,2,0,0,0.058823529411764705,0.0,0,0,0,0,1
651,41,1,90218.11,1,0,0,0.024390243902439025,45109.055,0,1,0,1,2
697,33,1,87347.7,1,0,0,0.030303030303030304,43673.85,0,1,0,0,1
611,28,2,0.0,2,0,0,0.07142857142857142,0.0,0,0,0,1,0
643,33,0,137811.75,1,1,0,0.0,68905.875,0,1,0,0,1
822,37,3,105563.0,1,0,0,0.08108108108108109,52781.5,0,1,0,1,1
632,38,4,0.0,2,0,0,0.10526315789473684,0.0,0,0,0,1,1
575,26,7,0.0,2,0,0,0.2692307692307692,0.0,0,0,0,0,0
672,31,6,91125.75,1,0,0,0.1935483870967742,45562.875,0,1,0,1,1
517,39,3,0.0,2,1,0,0.07692307692307693,0.0,0,0,0,1,1
621,39,8,0.0,2,0,0,0.20512820512820512,0.0,0,0,0,1,1
775,77,6,135120.56,1,0,0,0.07792207792207792,67560.28,0,1,0,0,4
600,29,8,0.0,2,1,0,0.27586206896551724,0.0,0,0,0,1,0
640,28,7,0.0,2,1,0,0.25,0.0,0,0,0,1,0
752,36,1,86837.95,1,1,0,0.027777777777777776,43418.975,0,1,0,0,1
613,26,4,100446.57,1,1,0,0.15384615384615385,50223.285,0,1,0,1,0
484,32,3,0.0,2,1,0,0.09375,0.0,0,0,0,0,1
511,33,3,0.0,2,0,0,0.09090909090909091,0.0,0,0,0,0,1
745,32,2,0.0,4,1,1,0.0625,0.0,0,0,1,0,1
786,32,6,114512.59,1,0,0,0.1875,57256.295,0,1,0,0,1
727,35,5,136364.46,1,0,0,0.14285714285714285,68182.23,0,1,0,1,1
622,31,5,106260.67,1,1,0,0.16129032258064516,53130.335,0,1,0,1,1
794,24,10,146126.75,1,1,0,0.4166666666666667,73063.375,0,1,0,1,0
636,52,4,111284.53,1,1,1,0.07692307692307693,55642.265,1,1,0,1,3
741,42,9,121056.63,2,0,0,0.21428571428571427,40352.21,0,1,0,0,2
687,34,5,128270.56,1,0,0,0.14705882352941177,64135.28,0,1,0,1,1
660,30,4,0.0,2,0,0,0.13333333333333333,0.0,0,0,0,1,0
660,35,7,0.0,2,0,0,0.2,0.0,0,0,0,1,1
617,79,7,0.0,1,1,0,0.08860759493670886,0.0,1,0,0,0,4
762,32,10,191775.65,1,0,0,0.3125,95887.825,0,1,0,1,1
752,35,2,0.0,1,0,1,0.05714285714285714,0.0,0,0,0,0,1
561,34,4,85141.79,2,1,0,0.11764705882352941,28380.596666666665,0,1,0,1,1
609,26,10,126392.18,1,1,0,0.38461538461538464,63196.09,0,1,0,1,0
803,28,3,0.0,2,0,0,0.10714285714285714,0.0,0,0,0,1,0
556,40,9,129860.37,1,0,0,0.225,64930.185,0,1,0,0,1
531,53,5,127642.44,1,0,1,0.09433962264150944,63821.22,0,1,0,0,3
411,35,2,0.0,2,1,0,0.05714285714285714,0.0,0,0,0,0,1
587,44,5,125584.17,2,1,1,0.11363636363636363,41861.39,0,1,0,0,2
683,56,7,50911.21,3,0,1,0.125,12727.8025,0,1,1,1,3
654,29,2,91955.61,1,0,0,0.06896551724137931,45977.805,0,1,0,1,0
670,36,2,84266.44,2,0,0,0.05555555555555555,28088.813333333335,0,1,0,0,1
655,36,2,147149.59,1,1,0,0.05555555555555555,73574.795,0,1,0,0,1
752,36,7,0.0,2,0,0,0.19444444444444445,0.0,0,0,0,0,1
534,23,5,104822.45,1,1,0,0.21739130434782608,52411.225,0,1,0,0,0
635,42,1,146766.72,2,1,0,0.023809523809523808,48922.24,0,1,0,1,2
491,70,6,148745.92,2,1,0,0.08571428571428572,49581.973333333335,1,1,0,1,4
516,27,9,0.0,1,0,1,0.3333333333333333,0.0,0,0,0,1,0
530,48,0,0.0,1,0,0,0.0,0.0,0,0,0,0,2
687,35,3,0.0,2,1,0,0.08571428571428572,0.0,0,0,0,1,1
684,41,6,135203.81,2,1,0,0.14634146341463414,45067.93666666667,0,1,0,0,2
706,23,2,93301.97,2,1,0,0.08695652173913043,31100.656666666666,0,1,0,1,0
490,33,5,96341.0,2,0,0,0.15151515151515152,32113.666666666668,0,1,0,1,1
796,44,8,165326.2,1,1,0,0.18181818181818182,82663.1,0,1,0,1,2
849,27,0,0.0,2,1,0,0.0,0.0,0,0,0,1,0
779,41,10,99786.2,1,0,0,0.24390243902439024,49893.1,0,1,0,0,2
794,22,4,114440.24,1,1,0,0.18181818181818182,57220.12,0,1,0,0,0
748,36,4,141573.55,1,0,0,0.1111111111111111,70786.775,0,1,0,1,1
663,22,9,0.0,1,0,1,0.4090909090909091,0.0,0,0,0,0,0
645,55,1,133676.65,1,1,0,0.01818181818181818,66838.325,1,1,0,0,3
464,33,10,147493.7,2,0,0,0.30303030303030304,49164.56666666667,0,1,0,0,1
737,54,9,0.0,1,0,1,0.16666666666666666,0.0,0,0,0,1,3
590,29,4,0.0,2,0,0,0.13793103448275862,0.0,0,0,0,0,0
522,37,3,95022.57,1,1,0,0.08108108108108109,47511.285,0,1,0,0,1
648,34,3,0.0,1,0,0,0.08823529411764706,0.0,0,0,0,0,1
754,37,6,0.0,1,1,0,0.16216216216216217,0.0,0,0,0,1,1
669,50,4,149713.61,3,1,1,0.08,37428.4025,0,1,1,1,2
648,43,1,107963.38,1,0,1,0.023255813953488372,53981.69,0,1,0,0,2
763,40,3,0.0,2,0,0,0.075,0.0,0,0,0,1,1
790,32,3,0.0,1,0,0,0.09375,0.0,0,0,0,1,1
581,37,7,0.0,2,1,0,0.1891891891891892,0.0,0,0,0,1,1
703,43,8,0.0,2,0,0,0.18604651162790697,0.0,0,0,0,1,2
571,33,9,102017.25,2,0,0,0.2727272727272727,34005.75,0,1,0,0,1
657,27,8,0.0,2,0,0,0.2962962962962963,0.0,0,0,0,0,0
737,44,7,0.0,2,0,0,0.1590909090909091,0.0,0,0,0,1,2
793,29,8,96674.55,2,0,0,0.27586206896551724,32224.850000000002,0,1,0,1,0
783,44,3,81811.71,1,0,1,0.06818181818181818,40905.855,0,1,0,0,2
751,33,4,79281.61,1,0,0,0.12121212121212122,39640.805,0,1,0,1,1
579,31,6,0.0,2,0,0,0.1935483870967742,0.0,0,0,0,1,1
655,36,10,122314.39,1,0,0,0.2777777777777778,61157.195,0,1,0,0,1
614,43,8,140733.74,1,1,0,0.18604651162790697,70366.87,0,1,0,1,2
678,49,2,116933.11,1,0,1,0.04081632653061224,58466.555,0,1,0,1,2
562,41,5,165445.04,2,0,0,0.12195121951219512,55148.34666666667,0,1,0,1,2
711,53,5,123805.03,1,0,0,0.09433962264150944,61902.515,0,1,0,0,3
620,37,0,107548.94,1,0,0,0.0,53774.47,0,1,0,1,1
437,49,9,111634.29,2,1,0,0.1836734693877551,37211.43,0,1,0,1,2
691,41,8,109153.96,3,1,1,0.1951219512195122,27288.49,0,1,1,0,2
552,34,4,0.0,2,0,0,0.11764705882352941,0.0,0,0,0,0,1
765,34,5,86055.17,2,1,0,0.14705882352941177,28685.056666666667,0,1,0,1,1
707,51,10,98438.23,1,0,1,0.19607843137254902,49219.115,0,1,0,0,3
764,29,5,0.0,2,0,0,0.1724137931034483,0.0,0,0,0,1,0
585,32,8,144705.87,2,0,0,0.25,48235.29,0,1,0,0,1
784,31,7,0.0,2,1,0,0.22580645161290322,0.0,0,0,0,1,1
605,41,5,91612.91,1,1,0,0.12195121951219512,45806.455,0,1,0,1,2
699,40,2,0.0,1,0,0,0.05,0.0,0,0,0,1,1
544,40,7,0.0,1,1,0,0.175,0.0,0,0,0,0,1
803,32,9,192122.84,1,1,1,0.28125,96061.42,0,1,0,0,1
735,41,7,179904.0,1,1,0,0.17073170731707318,89952.0,0,1,0,1,2
673,59,0,178058.06,2,1,1,0.0,59352.68666666667,1,1,0,1,3
652,30,2,176166.56,2,1,0,0.06666666666666667,58722.18666666667,0,1,0,1,0
694,42,3,156864.2,2,0,0,0.07142857142857142,52288.06666666667,0,1,0,1,2
741,44,7,0.0,2,1,0,0.1590909090909091,0.0,0,0,0,0,2
590,30,3,0.0,2,0,0,0.1,0.0,0,0,0,1,0
809,33,3,0.0,2,1,0,0.09090909090909091,0.0,0,0,0,0,1
523,34,2,161588.89,1,1,0,0.058823529411764705,80794.445,0,1,0,1,1
540,48,2,109349.29,1,0,1,0.041666666666666664,54674.645,0,1,0,1,2
596,29,6,0.0,2,0,0,0.20689655172413793,0.0,0,0,0,0,0
597,36,9,0.0,2,1,0,0.25,0.0,0,0,0,0,1
407,37,1,0.0,1,1,1,0.02702702702702703,0.0,0,0,0,1,1
748,60,0,152335.7,1,0,1,0.0,76167.85,0,1,0,1,3
562,51,1,124662.54,1,1,1,0.0196078431372549,62331.27,1,1,0,0,3
734,47,10,91522.04,2,1,0,0.2127659574468085,30507.346666666665,0,1,0,0,2
710,45,1,0.0,2,1,0,0.022222222222222223,0.0,0,0,0,1,2
539,39,6,62052.28,1,1,0,0.15384615384615385,31026.14,0,1,0,0,1
542,32,7,107871.72,1,0,0,0.21875,53935.86,0,1,0,1,1
717,36,2,99472.76,2,0,1,0.05555555555555555,33157.58666666666,0,1,0,0,1
682,50,10,128039.01,1,1,0,0.2,64019.505,0,1,0,0,2
515,33,2,0.0,2,1,0,0.06060606060606061,0.0,0,0,0,1,1
526,33,8,114634.63,2,0,1,0.24242424242424243,38211.543333333335,0,1,0,0,1
702,26,5,56738.47,2,1,1,0.19230769230769232,18912.823333333334,0,1,0,1,0
651,34,2,90355.12,2,0,0,0.058823529411764705,30118.373333333333,0,1,0,1,1
792,36,5,115725.24,2,0,0,0.1388888888888889,38575.08,0,1,0,1,1
817,58,3,114327.59,2,1,0,0.05172413793103448,38109.19666666666,1,1,0,1,3
674,36,6,100762.64,1,0,0,0.16666666666666666,50381.32,0,1,0,0,1
641,40,9,0.0,1,0,1,0.225,0.0,0,0,0,0,1
513,39,7,89039.9,2,1,0,0.1794871794871795,29679.966666666664,0,1,0,1,1
561,34,1,78829.53,1,1,0,0.029411764705882353,39414.765,0,1,0,1,1
627,30,6,112372.96,1,1,0,0.2,56186.48,0,1,0,1,0
682,81,6,122029.15,1,1,0,0.07407407407407407,61014.575,1,1,0,1,4
683,29,0,157829.12,1,0,0,0.0,78914.56,0,1,0,0,0
420,31,1,108377.75,2,1,0,0.03225806451612903,36125.916666666664,0,1,0,0,1
670,54,2,95507.12,1,1,0,0.037037037037037035,47753.56,1,1,0,0,3
505,43,6,127146.68,1,0,0,0.13953488372093023,63573.34,0,1,0,1,2
580,24,1,133811.78,1,0,1,0.041666666666666664,66905.89,0,1,0,1,0
577,36,3,121092.47,2,1,0,0.08333333333333333,40364.15666666667,0,1,0,1,1
773,34,10,126979.75,1,0,0,0.29411764705882354,63489.875,0,1,0,1,1
616,37,5,144235.73,2,0,1,0.13513513513513514,48078.57666666667,0,1,0,1,1
763,38,0,152582.2,2,0,0,0.0,50860.73333333334,0,1,0,0,1
640,43,9,172478.15,1,0,1,0.20930232558139536,86239.075,0,1,0,1,2
592,36,1,126477.42,1,0,0,0.027777777777777776,63238.71,0,1,0,1,1
528,43,7,97473.87,2,1,0,0.16279069767441862,32491.289999999997,0,1,0,1,2
630,53,5,138053.67,1,1,0,0.09433962264150944,69026.835,1,1,0,1,3
529,31,2,164003.05,2,1,0,0.06451612903225806,54667.68333333333,0,1,0,0,1
546,47,8,0.0,1,1,1,0.1702127659574468,0.0,0,0,0,0,2
753,62,6,0.0,2,1,0,0.0967741935483871,0.0,1,0,0,0,4
772,39,4,122486.11,2,1,0,0.10256410256410256,40828.70333333333,0,1,0,0,1
567,36,1,0.0,2,0,0,0.027777777777777776,0.0,0,0,0,1,1
628,45,6,53667.44,1,0,0,0.13333333333333333,26833.72,0,1,0,0,2
658,20,7,0.0,2,0,0,0.35,0.0,0,0,0,1,0
679,58,9,109327.65,1,1,0,0.15517241379310345,54663.825,1,1,0,1,3
629,34,1,121151.05,1,0,0,0.029411764705882353,60575.525,0,1,0,1,1
731,42,9,101043.63,1,1,0,0.21428571428571427,50521.815,0,1,0,1,2
775,33,3,83501.66,2,0,0,0.09090909090909091,27833.88666666667,0,1,0,1,1
660,33,2,80462.24,1,0,0,0.06060606060606061,40231.12,0,1,0,1,1
752,39,3,0.0,1,0,0,0.07692307692307693,0.0,0,0,0,1,1
655,37,6,109093.41,2,0,0,0.16216216216216217,36364.47,0,1,0,1,1
543,46,5,140355.6,1,1,0,0.10869565217391304,70177.8,0,1,0,0,2
811,42,10,0.0,2,1,0,0.23809523809523808,0.0,0,0,0,1,2
689,45,0,130170.82,2,0,0,0.0,43390.27333333334,0,1,0,1,2
531,42,2,0.0,2,1,0,0.047619047619047616,0.0,0,0,0,0,2
515,40,0,109542.29,1,1,0,0.0,54771.145,0,1,0,1,1
466,41,3,33563.95,2,0,1,0.07317073170731707,11187.983333333332,0,1,0,0,2
782,36,1,148795.17,2,1,0,0.027777777777777776,49598.39000000001,0,1,0,1,1
611,64,9,0.0,2,1,0,0.140625,0.0,1,0,0,1,4
621,40,8,174126.75,3,0,1,0.2,43531.6875,0,1,1,1,1
604,41,3,0.0,1,0,0,0.07317073170731707,0.0,0,0,0,1,2
655,35,1,106405.03,1,1,0,0.02857142857142857,53202.515,0,1,0,0,1
689,38,2,0.0,1,1,0,0.05263157894736842,0.0,0,0,0,1,1
681,30,2,128393.29,1,1,0,0.06666666666666667,64196.645,0,1,0,1,0
643,41,2,127841.52,1,0,0,0.04878048780487805,63920.76,0,1,0,1,2
617,24,4,137295.19,2,1,0,0.16666666666666666,45765.06333333333,0,1,0,0,0
638,55,2,155828.22,1,1,1,0.03636363636363636,77914.11,1,1,0,0,3
743,39,6,0.0,2,0,0,0.15384615384615385,0.0,0,0,0,1,1
828,25,7,144351.86,1,0,0,0.28,72175.93,0,1,0,0,0
776,35,8,106365.29,1,1,0,0.22857142857142856,53182.645,0,1,0,1,1
540,35,7,127801.88,1,1,0,0.2,63900.94,0,1,0,1,1
616,45,4,122793.96,1,1,0,0.08888888888888889,61396.98,0,1,0,0,2
628,38,10,113525.84,1,0,1,0.2631578947368421,56762.92,0,1,0,1,1
667,23,6,136100.69,2,0,1,0.2608695652173913,45366.89666666667,0,1,0,0,0
615,30,7,0.0,2,1,0,0.23333333333333334,0.0,0,0,0,1,0
543,30,4,140916.81,1,0,0,0.13333333333333333,70458.405,0,1,0,1,0
553,31,4,0.0,2,1,0,0.12903225806451613,0.0,0,0,0,0,1
554,26,4,121365.39,1,1,0,0.15384615384615385,60682.695,0,1,0,1,0
684,36,4,0.0,1,0,0,0.1111111111111111,0.0,0,0,0,0,1
452,35,7,0.0,2,0,0,0.2,0.0,0,0,0,0,1
606,47,3,93578.68,2,1,1,0.06382978723404255,31192.89333333333,0,1,0,1,2
629,40,9,0.0,1,0,0,0.225,0.0,0,0,0,1,1
659,33,8,115409.6,1,1,0,0.24242424242424243,57704.8,0,1,0,0,1
493,33,8,90791.69,1,1,0,0.24242424242424243,45395.845,0,1,0,0,1
794,62,9,123681.32,3,0,1,0.14516129032258066,30920.33,0,1,1,0,4
554,44,6,92436.86,1,0,0,0.13636363636363635,46218.43,0,1,0,0,2
796,52,9,167194.36,1,1,1,0.17307692307692307,83597.18,1,1,0,0,3
807,36,4,0.0,2,1,0,0.1111111111111111,0.0,0,0,0,0,1
500,44,9,160838.13,2,0,0,0.20454545454545456,53612.71,0,1,0,1,2
722,43,1,0.0,1,0,1,0.023255813953488372,0.0,0,0,0,1,2
559,40,7,144470.77,1,1,0,0.175,72235.385,0,1,0,0,1
584,38,3,0.0,2,1,0,0.07894736842105263,0.0,0,0,0,0,1
834,68,9,130169.27,2,1,0,0.1323529411764706,43389.75666666667,1,1,0,0,4
754,35,4,0.0,2,1,0,0.11428571428571428,0.0,0,0,0,1,1
590,43,7,81076.8,2,1,1,0.16279069767441862,27025.600000000002,0,1,0,1,2
740,36,7,0.0,1,1,0,0.19444444444444445,0.0,0,0,0,1,1
502,57,3,101465.31,1,0,1,0.05263157894736842,50732.655,0,1,0,0,3
733,48,5,0.0,1,1,0,0.10416666666666667,0.0,0,0,0,1,2
755,37,0,113865.23,2,1,0,0.0,37955.07666666667,0,1,0,0,1
554,46,7,87603.35,3,1,1,0.15217391304347827,21900.8375,0,1,1,0,2
534,36,4,120037.96,1,0,0,0.1111111111111111,60018.98,0,1,0,1,1
656,33,4,0.0,2,0,0,0.12121212121212122,0.0,0,0,0,1,1
575,49,7,121205.15,4,1,1,0.14285714285714285,24241.03,0,1,1,1,2
480,47,8,75408.33,1,0,1,0.1702127659574468,37704.165,0,1,0,1,2
575,40,5,0.0,2,1,0,0.125,0.0,0,0,0,1,1
672,40,3,0.0,1,0,1,0.075,0.0,0,0,0,0,1
758,35,5,0.0,2,0,0,0.14285714285714285,0.0,0,0,0,0,1
682,50,6,121818.84,2,1,0,0.12,40606.28,0,1,0,1,2
501,29,8,0.0,2,0,0,0.27586206896551724,0.0,0,0,0,0,0
746,34,6,141806.0,2,1,0,0.17647058823529413,47268.666666666664,0,1,0,1,1
556,51,8,61354.14,1,0,1,0.1568627450980392,30677.07,0,1,0,0,3
823,53,4,124954.94,1,1,1,0.07547169811320754,62477.47,1,1,0,0,3
491,68,1,95039.12,1,1,1,0.014705882352941176,47519.56,1,1,0,0,4
638,29,9,103417.74,1,1,0,0.3103448275862069,51708.87,0,1,0,0,0
734,45,2,0.0,2,0,0,0.044444444444444446,0.0,0,0,0,1,2
555,40,10,43028.77,1,0,0,0.25,21514.385,0,1,0,1,1
745,44,0,119638.21,1,1,1,0.0,59819.105,0,1,0,0,2
728,37,3,122689.51,2,0,1,0.08108108108108109,40896.503333333334,0,1,0,1,1
626,44,10,0.0,2,0,0,0.22727272727272727,0.0,0,0,0,1,2
681,37,8,73179.34,2,1,0,0.21621621621621623,24393.11333333333,0,1,0,1,1
478,38,4,171913.87,1,0,1,0.10526315789473684,85956.935,0,1,0,0,1
709,38,5,0.0,2,1,0,0.13157894736842105,0.0,0,0,0,1,1
562,33,8,92659.2,2,0,0,0.24242424242424243,30886.399999999998,0,1,0,1,1
769,34,7,137239.17,1,1,1,0.20588235294117646,68619.585,0,1,0,0,1
684,46,3,102955.14,2,0,0,0.06521739130434782,34318.38,0,1,0,0,2
536,61,8,65190.29,1,1,1,0.13114754098360656,32595.145,1,1,0,0,4
631,29,2,96863.52,2,1,0,0.06896551724137931,32287.84,0,1,0,0,0
657,34,5,154983.98,1,0,0,0.14705882352941177,77491.99,0,1,0,1,1
699,59,3,106819.65,1,1,0,0.05084745762711865,53409.825,1,1,0,1,3
606,38,7,128578.52,1,1,0,0.18421052631578946,64289.26,0,1,0,1,1
612,63,2,126473.33,1,1,0,0.031746031746031744,63236.665,1,1,0,0,4
660,38,5,110570.78,2,0,0,0.13157894736842105,36856.926666666666,0,1,0,0,1
829,50,7,0.0,2,1,0,0.14,0.0,0,0,0,1,2
567,29,8,0.0,2,0,0,0.27586206896551724,0.0,0,0,0,1,0
850,33,3,0.0,2,1,0,0.09090909090909091,0.0,0,0,0,0,1
712,44,2,0.0,2,0,0,0.045454545454545456,0.0,0,0,0,0,2
562,30,3,111099.79,2,0,0,0.1,37033.26333333333,0,1,0,1,0
755,29,3,0.0,3,0,0,0.10344827586206896,0.0,0,0,1,0,0
793,25,3,100913.57,1,0,0,0.12,50456.785,0,1,0,1,0
471,26,8,0.0,2,1,0,0.3076923076923077,0.0,0,0,0,1,0
707,42,2,16893.59,1,1,0,0.047619047619047616,8446.795,0,1,0,1,2
784,38,10,122267.85,1,0,0,0.2631578947368421,61133.925,0,1,0,1,1
703,32,1,125685.79,1,1,0,0.03125,62842.895,0,1,0,1,1
704,36,8,127397.34,1,0,0,0.2222222222222222,63698.67,0,1,0,1,1
662,38,0,105271.56,1,1,0,0.0,52635.78,0,1,0,1,1
636,28,2,115265.14,1,0,0,0.07142857142857142,57632.57,0,1,0,0,0
640,36,4,0.0,1,0,0,0.1111111111111111,0.0,0,0,0,1,1
739,31,1,0.0,2,1,0,0.03225806451612903,0.0,0,0,0,1,1
767,23,2,139542.82,1,1,0,0.08695652173913043,69771.41,0,1,0,1,0
753,46,3,111512.75,3,0,1,0.06521739130434782,27878.1875,0,1,1,0,2
714,37,9,148466.93,2,1,0,0.24324324324324326,49488.97666666666,0,1,0,1,1
707,29,4,0.0,2,0,0,0.13793103448275862,0.0,0,0,0,1,0
577,35,4,108155.49,1,0,0,0.11428571428571428,54077.745,0,1,0,0,1
633,42,1,0.0,2,0,0,0.023809523809523808,0.0,0,0,0,0,2
849,41,10,84622.13,1,1,0,0.24390243902439024,42311.065,0,1,0,1,2
614,41,7,146997.64,2,0,0,0.17073170731707318,48999.21333333334,0,1,0,0,2
558,47,9,0.0,2,0,0,0.19148936170212766,0.0,0,0,0,0,2
832,27,10,98590.25,1,0,0,0.37037037037037035,49295.125,0,1,0,0,0
567,26,2,0.0,2,1,0,0.07692307692307693,0.0,0,0,0,0,0
587,45,8,134980.74,1,1,1,0.17777777777777778,67490.37,0,1,0,0,2
712,79,5,108078.56,1,1,0,0.06329113924050633,54039.28,1,1,0,0,4
655,29,9,0.0,2,1,0,0.3103448275862069,0.0,0,0,0,0,0
641,42,6,0.0,2,0,0,0.14285714285714285,0.0,0,0,0,0,2
676,35,5,106836.67,2,0,0,0.14285714285714285,35612.223333333335,0,1,0,1,1
472,29,8,102490.27,1,1,0,0.27586206896551724,51245.135,0,1,0,1,0
644,34,9,112746.54,2,0,0,0.2647058823529412,37582.18,0,1,0,1,1
598,38,0,125487.89,1,0,0,0.0,62743.945,0,1,0,1,1
792,25,8,142862.21,1,1,0,0.32,71431.105,0,1,0,1,0
700,37,7,0.0,2,0,0,0.1891891891891892,0.0,0,0,0,0,1
616,34,10,0.0,2,0,0,0.29411764705882354,0.0,0,0,0,1,1
743,35,6,79388.33,1,1,0,0.17142857142857143,39694.165,0,1,0,1,1
